0,2380.439,0.025,0.025
1,2495.800,0.016,0.041
2,2613.566,0.013,0.053
3,2678.370,0.009,0.062
4,2716.527,0.009,0.071
5,2714.273,0.010,0.081
6,2748.828,0.008,0.090
7,2774.297,0.008,0.097
8,2812.653,0.011,0.109
9,2869.025,0.010,0.119
10,2915.926,0.007,0.126
11,2830.334,0.008,0.134
12,2910.299,0.006,0.141
13,2894.317,0.006,0.147
14,2903.741,0.006,0.153
15,2907.292,0.006,0.159
16,2941.224,0.007,0.165
17,2958.053,0.006,0.171
18,2977.643,0.005,0.176
19,2951.777,0.005,0.182
20,2973.394,0.008,0.190
21,2997.330,0.005,0.195
22,2982.779,0.005,0.200
23,2990.176,0.005,0.205
24,2999.217,0.006,0.211
25,3006.363,0.005,0.216
26,2995.201,0.006,0.223
27,2995.201,0.005,0.228
28,2995.201,0.005,0.233
29,3015.308,0.006,0.239
30,3014.462,0.005,0.243
31,3008.821,0.005,0.248
32,3008.821,0.008,0.256
33,3001.107,0.006,0.262
34,2995.201,0.005,0.267
35,2995.201,0.005,0.272
36,2995.201,0.005,0.278
37,2995.201,0.005,0.283
38,2995.201,0.004,0.287
39,2995.275,0.003,0.290
40,2995.275,0.002,0.292
41,2995.201,0.004,0.296
42,2995.201,0.002,0.298
43,3029.888,0.003,0.302
44,2995.201,0.002,0.304
45,2995.201,0.004,0.308
46,2995.201,0.002,0.310
47,3007.613,0.002,0.313
48,2995.201,0.003,0.316
49,3000.402,0.003,0.319
50,2995.201,0.004,0.323
51,2995.201,0.003,0.326
52,2995.201,0.002,0.328
53,3001.107,0.003,0.331
54,2995.201,0.003,0.333
55,2995.201,0.002,0.335
56,2996.357,0.002,0.338
57,2996.357,0.002,0.340
58,2996.357,0.002,0.342
59,2995.201,0.002,0.345
60,2995.201,0.003,0.347
61,3008.199,0.003,0.350
62,3012.435,0.003,0.353
63,2995.201,0.002,0.356
64,2995.201,0.002,0.358
65,2995.201,0.002,0.360
66,3008.768,0.002,0.362
67,3008.768,0.002,0.364
68,3008.768,0.003,0.367
69,3008.768,0.002,0.369
70,2996.357,0.002,0.372
71,2996.357,0.004,0.376
72,2991.983,0.003,0.379
73,2996.357,0.002,0.381
74,2996.357,0.002,0.383
75,2996.357,0.002,0.385
76,2996.357,0.003,0.388
77,3001.206,0.003,0.391
78,2991.983,0.002,0.393
79,2991.983,0.004,0.397
80,2991.983,0.003,0.400
81,2992.956,0.003,0.403
82,2991.983,0.002,0.405
83,2999.203,0.002,0.407
84,2991.983,0.002,0.409
85,2991.983,0.003,0.412
86,2991.983,0.004,0.415
87,2991.983,0.003,0.418
88,2995.201,0.004,0.422
89,2995.201,0.004,0.427
90,3008.821,0.002,0.429
91,3008.821,0.002,0.431
92,2995.201,0.002,0.433
93,2995.201,0.002,0.435
94,2991.983,0.002,0.437
95,2991.983,0.004,0.442
96,2995.201,0.003,0.445
97,3001.206,0.002,0.447
98,3008.768,0.003,0.450
99,3012.435,0.004,0.453
100,3012.435,0.003,0.456
101,3012.435,0.004,0.460
102,3015.653,0.003,0.463
103,3015.653,0.003,0.466
104,3012.435,0.003,0.469
105,3012.435,0.003,0.472
106,3012.435,0.002,0.474
107,3012.435,0.003,0.477
108,3012.435,0.002,0.479
109,3020.854,0.002,0.481
110,3012.435,0.003,0.484
111,3012.435,0.004,0.488
112,3012.435,0.004,0.492
113,3012.581,0.005,0.497
114,3012.581,0.005,0.502
115,3013.407,0.010,0.512
116,3012.435,0.005,0.517
117,3012.435,0.005,0.522
118,3012.435,0.004,0.526
119,3012.435,0.004,0.530
120,3012.435,0.003,0.532
121,3012.435,0.004,0.536
122,3012.435,0.004,0.541
123,3012.435,0.005,0.546
124,3012.435,0.006,0.551
125,3012.435,0.006,0.558
126,3012.435,0.004,0.562
127,3012.435,0.005,0.567
128,3012.435,0.004,0.571
129,3012.435,0.006,0.577
130,3012.435,0.005,0.582
131,3016.808,0.003,0.585
132,3012.451,0.003,0.587
133,3012.435,0.004,0.592
134,3020.854,0.003,0.594
135,3012.435,0.002,0.597
136,3012.435,0.003,0.600
137,3012.435,0.002,0.602
138,3012.435,0.004,0.606
139,3012.435,0.002,0.608
140,3012.435,0.002,0.611
141,3012.468,0.004,0.614
142,3012.435,0.003,0.617
143,3019.654,0.003,0.620
144,3012.435,0.002,0.622
145,3012.435,0.003,0.625
146,3012.435,0.002,0.627
147,3020.854,0.003,0.631
148,3012.435,0.003,0.634
149,3012.435,0.003,0.637
150,3012.435,0.002,0.639
151,3020.854,0.002,0.641
152,3012.435,0.002,0.643
153,3012.435,0.002,0.645
154,3012.435,0.004,0.649
155,3012.435,0.003,0.652
156,3012.451,0.003,0.655
157,3012.435,0.003,0.657
158,3015.653,0.002,0.659
159,3012.435,0.003,0.662
160,3012.435,0.002,0.665
161,3012.435,0.002,0.667
162,3012.435,0.002,0.668
163,3012.435,0.002,0.670
164,3012.435,0.002,0.673
165,3014.850,0.002,0.675
166,3012.435,0.002,0.677
167,3012.435,0.002,0.679
168,3029.273,0.002,0.681
169,3012.435,0.003,0.683
170,3012.435,0.002,0.685
171,3013.407,0.002,0.687
172,3012.468,0.002,0.689
173,3012.435,0.002,0.691
174,3013.407,0.002,0.693
175,3012.435,0.002,0.696
176,3012.435,0.002,0.698
177,3012.451,0.002,0.700
178,3012.435,0.002,0.702
179,3012.435,0.002,0.704
180,3012.435,0.002,0.705
181,3012.435,0.002,0.708
182,3012.435,0.002,0.710
183,3013.407,0.003,0.713
184,3012.435,0.003,0.716
185,3012.435,0.002,0.719
186,3012.435,0.002,0.721
187,3012.435,0.002,0.723
188,3012.435,0.002,0.725
189,3012.435,0.002,0.726
190,3012.435,0.002,0.729
191,3012.468,0.003,0.732
192,3012.435,0.002,0.734
193,3029.273,0.002,0.736
194,3012.435,0.003,0.739
195,3012.435,0.002,0.742
196,3012.435,0.002,0.744
197,3015.653,0.003,0.747
198,3012.435,0.002,0.749
199,3012.435,0.002,0.751
200,3012.435,0.002,0.753
201,3012.435,0.002,0.755
202,3012.435,0.002,0.757
203,3012.451,0.004,0.761
204,3020.854,0.003,0.764
205,3012.435,0.002,0.766
206,3012.468,0.002,0.769
207,3012.435,0.002,0.771
208,3012.435,0.002,0.773
209,3012.435,0.002,0.775
210,3012.435,0.003,0.778
211,3012.435,0.002,0.781
212,3015.653,0.002,0.783
213,3012.435,0.002,0.785
214,3012.435,0.002,0.787
215,3012.435,0.003,0.790
216,3012.435,0.003,0.794
217,3012.435,0.004,0.797
218,3012.435,0.004,0.801
219,3012.435,0.003,0.804
220,3029.273,0.004,0.808
221,3029.273,0.002,0.810
222,3012.435,0.003,0.813
223,3012.435,0.004,0.816
224,3012.435,0.004,0.820
225,3014.398,0.003,0.823
226,3012.435,0.002,0.825
227,3012.435,0.002,0.827
228,3012.435,0.002,0.830
229,3012.435,0.002,0.832
230,3012.435,0.003,0.834
231,3012.435,0.002,0.837
232,3012.435,0.003,0.840
233,3012.435,0.004,0.843
234,3012.435,0.002,0.845
235,3012.435,0.003,0.848
236,3016.808,0.003,0.852
237,3020.854,0.002,0.854
238,3016.808,0.002,0.856
239,3020.854,0.002,0.858
240,3029.273,0.003,0.861
241,3022.636,0.003,0.864
242,3019.654,0.002,0.866
243,3029.273,0.003,0.869
244,3029.273,0.004,0.873
245,3029.273,0.003,0.876
246,3029.273,0.004,0.880
247,3029.273,0.004,0.884
248,3029.273,0.003,0.886
249,3029.273,0.002,0.889
250,3029.273,0.002,0.891
251,3029.273,0.004,0.895
252,3029.273,0.002,0.897
253,3029.273,0.003,0.900
254,3029.273,0.002,0.902
255,3029.273,0.003,0.906
256,3029.273,0.004,0.909
257,3029.273,0.004,0.913
258,3029.273,0.004,0.917
259,3013.941,0.003,0.920
260,3012.435,0.004,0.923
261,3015.653,0.002,0.926
262,3012.435,0.003,0.929
263,3012.468,0.002,0.931
264,3012.435,0.002,0.933
265,3012.435,0.004,0.937
266,3012.435,0.002,0.939
267,3012.435,0.002,0.941
268,3012.435,0.003,0.943
269,3020.854,0.002,0.946
270,3012.435,0.003,0.948
271,3012.435,0.002,0.951
272,3012.435,0.002,0.953
273,3022.344,0.003,0.956
274,3017.284,0.004,0.960
275,3015.653,0.004,0.964
276,3012.435,0.004,0.967
277,3016.808,0.002,0.969
278,3016.808,0.002,0.971
279,3012.655,0.003,0.974
280,3016.808,0.004,0.977
281,3016.808,0.004,0.981
282,3016.808,0.002,0.983
283,3016.808,0.002,0.986
284,3016.808,0.003,0.988
285,3016.808,0.004,0.992
286,3012.435,0.003,0.995
287,3012.435,0.004,0.998
288,3012.435,0.002,1.001
289,3012.435,0.002,1.003
290,3016.808,0.003,1.006
291,3020.209,0.004,1.009
292,3012.435,0.004,1.013
293,3012.435,0.004,1.017
294,3012.435,0.004,1.020
295,3012.435,0.003,1.024
296,3012.435,0.004,1.027
297,3012.435,0.004,1.031
298,3012.435,0.002,1.033
299,3012.435,0.003,1.036
300,3012.435,0.002,1.038
301,3012.435,0.002,1.040
302,3012.435,0.002,1.042
303,3012.435,0.002,1.044
304,3012.435,0.002,1.046
305,3012.435,0.002,1.049
306,3012.435,0.002,1.051
307,3012.435,0.003,1.054
308,3012.435,0.002,1.056
309,3012.435,0.002,1.058
310,3012.435,0.002,1.061
311,3013.407,0.004,1.065
312,3013.407,0.003,1.068
313,3013.407,0.003,1.071
314,3019.654,0.004,1.075
315,3013.407,0.003,1.078
316,3013.407,0.004,1.082
317,3013.407,0.003,1.085
318,3013.407,0.003,1.088
319,3013.407,0.003,1.092
320,3013.407,0.003,1.094
321,3012.655,0.002,1.097
322,3012.435,0.002,1.099
323,3012.435,0.002,1.101
324,3012.435,0.004,1.105
325,3012.435,0.002,1.107
326,3019.654,0.003,1.110
327,3019.654,0.002,1.112
