0,24.475,24.001,0.009
1,24.475,23.955,0.019
2,24.509,24.035,0.028
3,24.475,24.024,0.038
4,24.475,23.995,0.050
5,24.415,24.001,0.059
6,24.407,24.001,0.071
7,24.407,24.036,0.080
8,24.407,24.001,0.093
9,24.413,24.001,0.107
10,24.391,23.976,0.119
11,24.379,23.955,0.128
12,24.386,23.955,0.136
13,24.343,23.955,0.146
14,24.364,23.955,0.155
15,24.342,23.955,0.164
16,24.321,23.811,0.174
17,24.321,23.807,0.182
18,24.321,23.790,0.193
19,24.344,23.811,0.202
20,24.194,23.811,0.211
21,24.182,23.811,0.220
22,24.182,23.835,0.228
23,24.182,23.811,0.238
24,24.180,23.811,0.247
25,24.176,23.804,0.256
26,24.183,23.804,0.264
27,24.173,23.804,0.273
28,24.173,23.801,0.282
29,24.168,23.804,0.291
30,24.171,23.804,0.300
31,24.174,23.813,0.310
32,24.128,23.804,0.319
33,24.140,23.804,0.329
34,24.122,23.804,0.338
35,24.133,23.804,0.348
36,24.056,23.763,0.357
37,24.056,23.815,0.366
38,24.056,23.763,0.375
39,24.054,23.764,0.384
40,24.055,23.764,0.394
41,24.038,23.764,0.403
42,24.029,23.764,0.412
43,24.032,23.767,0.421
44,24.008,23.764,0.431
45,24.009,23.764,0.439
46,23.990,23.764,0.448
47,23.988,23.747,0.457
48,23.983,23.747,0.467
49,23.924,23.652,0.476
50,23.925,23.652,0.485
51,23.924,23.640,0.494
52,23.922,23.651,0.503
53,23.936,23.651,0.513
54,23.922,23.641,0.522
55,23.911,23.651,0.531
56,23.914,23.654,0.540
57,23.911,23.651,0.549
58,23.908,23.651,0.558
59,23.908,23.636,0.567
60,23.890,23.659,0.576
61,23.883,23.650,0.585
62,23.883,23.681,0.594
63,23.878,23.641,0.604
64,23.898,23.666,0.612
65,23.864,23.641,0.621
66,23.891,23.641,0.630
67,23.890,23.641,0.639
68,23.862,23.641,0.649
69,23.866,23.641,0.665
70,23.871,23.641,0.674
71,23.865,23.641,0.684
72,23.877,23.641,0.693
73,23.847,23.641,0.701
74,23.827,23.625,0.711
75,23.669,23.625,0.720
76,23.661,23.625,0.729
77,23.660,23.625,0.737
78,23.702,23.662,0.747
79,23.660,23.625,0.756
80,23.721,23.666,0.766
